Number,FieldState,MotifSum,Entropy,HilbertMag,CompositeScore,EnhancedCompositeScore,RhythmicCompositeScore,UnionPrediction,InferredFieldState,UMAP_X,UMAP_Y,PrimeStatus,PrimeType,Type,BoundaryTransitionIndex,TransitionFlag
351437,High,30,0.3333333333333333,20.0,0.5835698258727143,0.7948238704655665,0.8155120881748723,1,Unknown,6.8728228,7.5371222,True Prime,General,,-0.039621471731363066,False
436013,Mid,24,0.1666666666666666,14.0,0.5985309821867192,0.7948381926799823,0.8336853142173664,1,Low,4.4712276,8.986656,True Prime,General,,-0.0385019604569355,False
463907,Mid,28,0.1428571428571428,16.0,0.6238130749616366,0.7948510556505097,0.8327391606332702,1,Low,0.075455904,1.0091577,True Prime,General,,-0.0374965125485406,False
413629,High,56,0.1428571428571428,32.0,0.6201780274025889,0.7948563686566154,0.8203178874754948,1,Low,2.471951,3.7385135,True Prime,General,,-0.037081215719179474,False
570173,Low,20,0.2,12.0,0.5859650839348003,0.7948789801566588,0.8254743601492678,1,Low,5.02373,2.5630543,True Prime,General,,-0.035313763529503175,False
271637,Low,20,0.8,18.0,0.6192521724061911,0.7948851128266816,0.8303457272850933,1,Low,-0.030697096,2.9147952,True Prime,General,,-0.034834396789590265,False
316661,High,14,0.7142857142857143,12.0,0.6215632906038333,0.7948873536471325,0.8129612071952851,1,Low,6.0353475,6.7443137,True Prime,General,,-0.034659240652008365,False
495491,High,50,0.2,30.0,0.6657846804361492,0.7948958690146045,0.8155696870141064,1,Unknown,1.622475,5.9570827,True Prime,General,,-0.033993627806534636,False
428567,Mid,6,0.3333333333333333,4.0,0.5720486148163922,0.7949105814009996,0.8310341167503139,1,Low,1.9924861,3.33322,True Prime,General,,-0.03284361832024103,False
229979,High,18,0.7777777777777778,16.0,0.6053467346996927,0.7949236456045243,0.823569584488006,1,Low,7.0458784,3.3934817,True Prime,General,,-0.031822440818446096,False
219119,Low,30,0.0666666666666666,16.0,0.5847152563125265,0.7949330954471108,0.8273010221219487,1,Low,3.379682,1.8293383,True Prime,General,,-0.031083783721862518,False
495037,Mid,24,0.6666666666666666,20.0,0.6193518575687693,0.7949477495090684,0.8341869246801226,1,Low,5.3468204,3.137495,True Prime,General,,-0.029938333227868406,False
208067,High,16,0.25,10.0,0.6050296261831138,0.7949533297542796,0.8281489789622737,1,Low,5.7536335,1.772896,True Prime,General,,-0.02950214736676257,False
237767,Low,18,0.5555555555555556,14.0,0.5901474783624118,0.7949886521386471,0.8255620977348587,1,Low,1.7004778,0.9060999,True Prime,General,,-0.02674113525013982,False
542533,High,18,0.5555555555555556,14.0,0.5902318859894454,0.7950416892565972,0.835682637330229,1,Low,3.6039443,7.553585,True Prime,General,,-0.02259543195425436,False
558721,High,28,0.2857142857142857,18.0,0.6204941819546992,0.7950550228169085,0.8311496698830433,1,Low,4.7089334,3.3611975,True Prime,General,,-0.021553199889902196,False
455737,High,44,0.0909090909090909,24.0,0.5988845236732171,0.795060338736904,0.8317802207427293,1,Low,8.283646,5.5104566,True Prime,General,,-0.02113767529321512,False
499349,Low,34,0.2941176470588235,22.0,0.6534508822571949,0.7950824954323654,0.8216024223619446,1,Low,6.222201,7.720741,True Prime,General,,-0.01940577339223163,False
211867,Mid,14,0.1428571428571428,8.0,0.6418282678379006,0.7951054900626316,0.8357336779750558,1,Low,4.908899,6.9941125,True Prime,General,,-0.01760837341714242,False
542401,Mid,70,0.1428571428571428,40.0,0.621913674032109,0.7951075153536781,0.8355382018197698,1,Low,6.737048,8.657331,True Prime,General,,-0.01745006436697514,False
259933,High,30,0.7333333333333333,26.0,0.6678283409497026,0.7951116169942127,0.8182042145087403,1,Unknown,3.375284,1.8833971,True Prime,General,,-0.017129455228690804,False
416797,High,60,0.2,36.0,0.5979984997247775,0.7951141105503583,0.8237219564446726,1,Low,6.2738214,3.3965836,True Prime,General,,-0.01693454373404906,False
448387,Low,18,0.1111111111111111,10.0,0.578708857475268,0.7951272582013118,0.8193939306320591,1,Unknown,2.3579435,0.51925796,True Prime,General,,-0.015906843474348887,False
298607,High,20,0.4,14.0,0.5701098158304935,0.7951422855289174,0.8157668202255538,1,Unknown,2.1456764,3.0705376,True Prime,General,,-0.014732216270029266,False
405863,High,12,0.0,6.0,0.5900454615119988,0.7951534880805972,0.8131741147420584,1,Low,4.0621467,6.790314,True Prime,General,,-0.013856556784445626,False
550519,Low,18,0.3333333333333333,12.0,0.6066938705552868,0.79515961119357,0.8361057573023408,1,Low,2.4375842,7.27046,True Prime,General,,-0.013377937081606409,False
223061,Mid,12,0.6666666666666666,10.0,0.6080425077747187,0.7951675824282728,0.8357833518675687,1,Low,3.760754,3.4952836,True Prime,General,,-0.01275485695853952,False
294001,High,14,0.7142857142857143,12.0,0.590440967958719,0.7951730648852613,0.8194305759792192,1,Low,-0.5244224,6.564113,True Prime,General,,-0.012326314818897573,False
421303,Mid,34,0.4117647058823529,24.0,0.6184522308884548,0.7952219118416854,0.8194696535443591,1,Low,6.6601996,8.974474,True Prime,General,,-0.008508139999669885,False
256049,High,24,0.3333333333333333,16.0,0.5639368602492033,0.7952317931709085,0.8170871339742213,1,Unknown,7.9949875,6.092933,True Prime,General,,-0.007735755286639597,False
290657,Low,32,0.875,30.0,0.7162521786138512,0.7952424048017404,0.8275484696056528,1,Low,1.9755642,3.1663067,True Prime,General,,-0.006906285763887928,False
550117,High,16,0.25,10.0,0.6244454383003593,0.7952483980490792,0.818313639352636,1,Low,0.8820428,5.0298676,True Prime,General,,-0.006437817147831046,False
566441,High,6,0.3333333333333333,4.0,0.5726374904077153,0.7952805984870439,0.8356766683264623,1,Low,7.834868,3.2057948,True Prime,General,,-0.00392083532531291,False
554803,Low,24,0.5,18.0,0.5983342525633881,0.7953250791977338,0.8195521874291974,1,Low,4.5827427,2.9077516,True Prime,General,,-0.00044395279403256177,False
282833,Low,20,0.4,14.0,0.5704149875587637,0.7953340386857837,0.8348668346556777,1,Low,5.16352,4.65943,True Prime,General,,0.00025637521347494685,False
297893,High,18,0.5555555555555556,14.0,0.5907246955604788,0.7953513437305393,0.8258522510083722,1,Low,5.930028,10.178134,True Prime,General,,0.0016090426254984124,False
381841,High,36,0.3333333333333333,24.0,0.5983764171905038,0.7953515731341261,0.8258524345312395,1,Low,4.819016,0.64704055,True Prime,General,,0.0016269742032804374,False
294703,Low,58,0.0344827586206896,30.000000000000004,0.6170453311884022,0.7954062693923292,0.818439936427235,1,Low,4.6643147,8.967272,True Prime,General,,0.005902365979250985,False
490921,Mid,14,0.1428571428571428,8.0,0.5981272100787102,0.7954239227981379,0.8229416786169537,1,Low,1.900444,3.975645,True Prime,General,,0.007282263407193034,False
389699,Low,26,0.0769230769230769,14.0,0.5665680077748245,0.7954351228480421,0.8277026440426936,1,Low,8.537856,4.7830434,True Prime,General,,0.008157727338802323,False
245671,High,28,0.2857142857142857,18.0,0.6021819257985351,0.7954533684910743,0.8218991208089101,1,Low,6.3028193,3.3837526,True Prime,General,,0.009583917625486334,False
393203,Mid,18,0.3333333333333333,12.0,0.6134842815173611,0.7954580786079858,0.8219028889024406,1,Low,7.867125,6.9917183,True Prime,General,,0.009952088973378397,False
245023,High,32,0.625,26.0,0.6481732591873847,0.7955056431323402,0.8219409405219227,1,Low,-0.10968552,2.2748885,True Prime,General,,0.013670021112312757,False
351391,Low,14,0.1428571428571428,8.0,0.57934381783868,0.7955262324275919,0.821957411958126,1,Low,5.8503046,9.909199,True Prime,General,,0.015279405492235294,False
562763,High,22,0.6363636363636364,18.0,0.6127174572062339,0.7955867489281976,0.8241000671469453,1,Low,7.331057,6.1453686,True Prime,General,,0.02000974276758138,False
374389,Low,40,0.5,30.0,0.6419938635100552,0.7955911041716102,0.8359250728741155,1,Low,8.578935,3.916149,True Prime,General,,0.020350175047232993,False
309079,High,24,0.6666666666666666,20.0,0.6140812860822977,0.7956042657657438,0.8148527583451779,1,Low,-1.0049231,2.8990295,True Prime,General,,0.021378965190588305,False
234217,Low,28,0.5714285714285714,22.0,0.5951537776219695,0.7956160206758784,0.8354200498370016,1,Low,7.3161473,1.9604503,True Prime,General,,0.02229780036812777,False
471923,Mid,22,0.4545454545454545,16.0,0.6164111518340785,0.795618286519775,0.826065805239762,1,Low,-0.30134103,3.9797854,True Prime,General,,0.022474912490218463,False
204443,High,22,0.6363636363636364,18.0,0.587526234897541,0.7956309839688891,0.8278593329393713,1,Low,6.302406,9.330453,True Prime,General,,0.02346742223954779,False
215249,High,22,0.0909090909090909,12.0,0.6427155046213856,0.7956629809386228,0.8148997304834823,1,Unknown,3.134461,4.3279433,True Prime,General,,0.02596849974922544,False
320209,High,34,0.7647058823529411,30.0,0.6398131182550383,0.7956707825494416,0.8149059717721373,1,Unknown,5.815508,10.053948,True Prime,General,,0.02657832103919798,False
468187,Low,18,0.5555555555555556,14.0,0.5912920558028278,0.7957078417527104,0.823168813780616,1,Low,5.9699554,6.6016955,True Prime,General,,0.029475093470890223,False
420481,High,20,0.8,18.0,0.6079577609067908,0.7957248327604733,0.8162328580107966,1,Low,7.810411,2.2327352,True Prime,General,,0.030803213844052896,False
393311,High,30,0.3333333333333333,20.0,0.5787650268960479,0.795773052591531,0.8303466410224141,1,Low,2.8113778,2.6494246,True Prime,General,,0.03457236873536172,False
471803,Low,26,0.0769230769230769,14.0,0.56715326160621,0.7958028642190149,0.8329585480549777,1,Low,5.2790914,4.887832,True Prime,General,,0.03690262662064338,False
302417,Mid,18,0.3333333333333333,12.0,0.5824593850189794,0.7958050070869882,0.8187589265829613,1,Unknown,0.9206624,3.8990328,True Prime,General,,0.037070126197597336,False
518863,High,36,0.7777777777777778,32.0,0.6667172213645838,0.7958633894091647,0.8317963631568486,1,Low,2.659142,6.160579,True Prime,General,,0.04163364312353693,False
397829,Mid,38,0.0526315789473684,20.0,0.5925274311889904,0.7958735831996055,0.8211316591098884,1,Low,4.8047953,4.098419,True Prime,General,,0.04243045170329467,False
490969,High,24,0.8333333333333334,22.0,0.6487657910434945,0.7958779576144087,0.8296800146803495,1,Low,3.9240484,5.444988,True Prime,General,,0.04277238253528494,False
386119,Low,12,0.6666666666666666,10.0,0.6091815034834993,0.7958832647886728,0.834521371904319,1,Low,7.7206955,7.0617075,True Prime,General,,0.04318722351248568,False
479513,Low,24,0.6666666666666666,20.0,0.6021057191472272,0.79601598502645,0.8336711041340239,1,Low,0.21617526,1.8664141,True Prime,General,,0.0535614434635226,False
550267,High,38,0.3684210526315789,26.0,0.6071188386594989,0.7960371384254816,0.8305579096895723,1,Low,2.0321975,3.2026772,True Prime,General,,0.05521492162134974,False
208387,Mid,12,0.3333333333333333,8.0,0.5562539924363253,0.7960514315557126,0.8354407489516207,1,Low,4.5735826,3.6727285,True Prime,General,,0.05633215949921916,False
444109,High,24,0.6666666666666666,20.0,0.6147977174918208,0.7960544319237719,0.8331598022187838,1,Low,2.6193256,4.5846596,True Prime,General,,0.05656668649150699,False
249311,High,30,0.6,24.0,0.6414164699152279,0.796067740081118,0.8212869846150961,1,Low,8.900153,4.1752133,True Prime,General,,0.05760693290579888,False
471697,Low,20,0.4,14.0,0.5715973684900786,0.7960769819377134,0.8363137750869984,1,Low,5.9511304,1.8727422,True Prime,General,,0.0583293325539744,False
482861,High,26,0.8461538461538461,24.0,0.6378232526231536,0.7960993369300626,0.8213122620942512,1,Low,1.1977296,2.758374,True Prime,General,,0.06007673454419888,False
366307,Mid,20,0.4,14.0,0.5716436673170352,0.7961060735782741,0.8337431749754824,1,Low,4.843297,4.878221,True Prime,General,,0.060603311888010505,False
408959,High,18,0.3333333333333333,12.0,0.5577005024995701,0.7961209007112056,0.816549712371383,1,Unknown,3.658967,1.4356127,True Prime,General,,0.06176229066057877,False
271003,High,40,0.5,30.0,0.6933668116266387,0.796125012099929,0.8139513339575225,1,Unknown,4.234317,7.896809,True Prime,General,,0.06208366177651286,False
358301,High,16,0.5,12.0,0.5779901374970792,0.7961255929823401,0.8139517986634506,1,Unknown,1.6824918,0.9910859,True Prime,General,,0.06212906707414464,False
298043,Mid,18,0.3333333333333333,12.0,0.5766859291334412,0.7961455384010008,0.8347311907941812,1,Low,1.8870152,6.782687,True Prime,General,,0.06368812214869002,False
290183,Mid,28,0.5714285714285714,22.0,0.6086526417591485,0.7961614577317337,0.8291154813442374,1,Low,6.8949943,1.1217781,True Prime,General,,0.06493247373563016,False
478931,High,10,0.2,6.0,0.5740438321898869,0.7961642664398154,0.8153007588844328,1,Unknown,2.7091193,4.6853786,True Prime,General,,0.06515201941988674,False
278687,Low,18,0.7777777777777778,16.0,0.6326219708793869,0.7961888904458081,0.8224875383726965,1,Low,4.349453,4.9290266,True Prime,General,,0.06707678129887396,False
366511,High,20,0.4,14.0,0.5718343420687667,0.7962258831221871,0.8361921766291973,1,Low,2.5188637,7.2068043,True Prime,General,,0.06996835358476522,False
522623,Mid,36,0.2222222222222222,22.0,0.6224154590243086,0.7962622478288733,0.8366590841880489,1,Low,3.3670738,4.0610332,True Prime,General,,0.07281083994506733,False
230453,Low,18,0.5555555555555556,14.0,0.5858641162831448,0.7962654765784971,0.8291986964216479,1,Low,2.5937479,3.1200843,True Prime,General,,0.07306321862766194,False
204641,Mid,44,0.1818181818181818,26.0,0.6350545432599697,0.7962674464056902,0.8366632430495027,1,Low,3.4394627,8.222191,True Prime,General,,0.0732171922861589,False
385991,Mid,30,0.6,24.0,0.6481081410030755,0.7963041647804406,0.8370433318243525,1,Low,6.190093,3.4504733,True Prime,General,,0.07608732349059923,False
429227,Low,18,0.5555555555555556,14.0,0.5922602719201342,0.7963162155954466,0.8179546719138531,1,Low,-0.22743692,5.3135066,True Prime,General,,0.07702928839026493,False
230077,High,18,0.5555555555555556,14.0,0.5922821624017438,0.7963299703720694,0.8307921752468447,1,Low,5.5140314,9.697754,True Prime,General,,0.07810444528006662,False
468121,Low,20,0.2,12.0,0.5882820898814751,0.7963348594652405,0.8292542027310436,1,Low,3.1104646,2.1435556,True Prime,General,,0.07848660649954196,False
429101,Mid,26,0.3846153846153846,18.0,0.6491580913533331,0.7963533953165829,0.8300603648420927,1,Low,0.49488962,6.137626,True Prime,General,,0.07993548123052513,False
413141,Mid,14,0.7142857142857143,12.0,0.6302292990064574,0.7963643435029101,0.8367407607272782,1,Low,1.8603098,5.987853,True Prime,General,,0.08079125797509229,False
370793,High,42,0.6190476190476191,34.0,0.653613295548887,0.7964055482476462,0.8276071438447196,1,Low,3.9357681,5.472837,True Prime,General,,0.08401207110862821,False
518467,High,24,0.6666666666666666,20.0,0.6154338090643664,0.7964541169397561,0.8316009305755526,1,Low,2.9008536,7.634627,True Prime,General,,0.08780849509882652,False
471217,High,32,0.5,24.0,0.6091334445683478,0.7964635678158386,0.812870359817843,1,Low,2.3858976,3.2814462,True Prime,General,,0.08854723297974029,False
487427,Low,6,0.3333333333333333,4.0,0.662978736793261,0.7964905214633637,0.8371704855181757,1,Low,4.343989,4.1001368,True Prime,General,,0.09065409379156242,False
339247,High,18,0.1111111111111111,10.0,0.5556543562855388,0.7965140914644091,0.8216440657217284,1,Low,1.5672765,6.623637,True Prime,General,,0.09249646824165322,False
432433,Low,24,0.6666666666666666,20.0,0.5966448276585591,0.7965529146443406,0.8370450045582998,1,Low,2.8467703,7.6700478,True Prime,General,,0.09553112380401363,False
219301,Low,18,0.1111111111111111,10.0,0.5557269967058845,0.7965597347158214,0.835476512845526,1,Low,2.0350235,0.82519037,True Prime,General,,0.09606422201728096,False
562693,Mid,8,0.5,6.0,0.5949954880910056,0.7965849362947782,0.8317055860595691,1,Low,6.020813,2.8339128,True Prime,General,,0.09803413050742506,False
362927,Mid,30,0.0666666666666666,16.0,0.5810811858456187,0.7966178990831411,0.8336105759462793,1,Low,5.8778543,6.166264,True Prime,General,,0.10061070226771414,False
208489,High,24,0.6666666666666666,20.0,0.634660183915249,0.7966301532584974,0.8302817711956232,1,Low,1.7852216,1.7748436,True Prime,General,,0.1015685630476092,False
420803,Low,10,0.2,6.0,0.5748586128170101,0.7966762298457637,0.8359405875836616,1,Low,-0.0030051367,3.4119096,True Prime,General,,0.10517018898574301,False
534923,High,18,0.1111111111111111,10.0,0.6001208043789109,0.7966765879868198,0.8130407759546356,1,Low,2.8948011,8.0272455,True Prime,General,,0.10519818346610388,False
550469,Mid,14,0.7142857142857143,12.0,0.6181417185544176,0.7967056796202879,0.8371672165390571,1,Low,5.294964,3.6284182,True Prime,General,,0.10747216224573461,False
316817,Mid,18,0.7777777777777778,16.0,0.6461479360068594,0.7967513562758308,0.8303787336094894,1,Low,0.86047506,5.197602,True Prime,General,,0.11104252709111055,False
455527,High,18,0.5555555555555556,14.0,0.605615471698303,0.7967713818568039,0.815786451218028,1,Low,3.0599928,3.2745764,True Prime,General,,0.11260784813890888,False
309469,Low,18,0.1111111111111111,10.0,0.5813466439343217,0.7967846983696051,0.8374058270431688,1,Low,7.968283,4.998378,True Prime,General,,0.11364874766632434,False
233983,High,24,0.1666666666666666,14.0,0.607947398542526,0.7967866976881496,0.8325350097800353,1,Low,5.0979548,5.23791,True Prime,General,,0.1138050265479794,False
278627,Low,16,0.5,12.0,0.5727274830960072,0.7967870839007483,0.818331366558093,1,Unknown,4.511425,2.9040995,True Prime,General,,0.11383521527061635,False
542063,High,18,0.1111111111111111,10.0,0.6003802649363477,0.7968396187539645,0.8145230192807507,1,Low,6.3937697,7.061888,True Prime,General,,0.11794165850405355,False
320627,Mid,36,0.1111111111111111,20.0,0.6269942846891985,0.7968499531610072,0.8374580308762904,1,Low,7.9398427,5.6811185,True Prime,General,,0.11874945853153882,False
298327,Mid,32,0.25,20.0,0.6424125755563471,0.7969225758981242,0.8343963768313629,1,Low,0.5131786,6.162631,True Prime,General,,0.1244260927880516,False
405277,Low,18,0.1111111111111111,10.0,0.5752946495774125,0.7969502114029374,0.8326658207518648,1,Low,-0.22588538,5.263023,True Prime,General,,0.1265862517072324,False
507137,High,20,0.8,18.0,0.6099389330673012,0.7969696925586817,0.8297620692057959,1,Low,6.9326105,6.279307,True Prime,General,,0.12810901717221285,False
215587,Low,44,0.3636363636363636,30.000000000000004,0.6036414821032137,0.7969809741382456,0.8373874521534237,1,Low,6.2601957,6.983949,True Prime,General,,0.12899085395725787,False
389749,Low,18,0.3333333333333333,12.0,0.6032854192651935,0.7969861815314142,0.8320265822488783,1,Low,4.171716,0.7336469,True Prime,General,,0.1293978954379464,False
282797,Low,36,0.3333333333333333,24.0,0.626256959999634,0.7969971594235653,0.8370499170756797,1,Low,6.896668,1.1292965,True Prime,General,,0.130255994170149,False
385631,High,18,0.1111111111111111,10.0,0.5880737880632699,0.7970434123801075,0.8242372702825299,1,Low,5.7366405,10.013828,True Prime,General,,0.1338714062021817,False
514823,Mid,12,0.3333333333333333,8.0,0.6274554357893389,0.7971397151902275,0.8377117721521821,1,Low,2.3458629,3.6856604,True Prime,General,,0.1413990188015926,False
256423,Mid,48,0.25,30.0,0.6391507953197497,0.7971624295933054,0.8375326165174716,1,Unknown,-0.8336649,5.6749496,True Prime,General,,0.14317451451749108,False
297931,High,42,0.0476190476190476,22.0,0.6199079766950046,0.7972049986389449,0.8299503140700057,1,Low,3.9661336,9.0823145,True Prime,General,,0.14650196969664048,False
294167,Low,12,0.6666666666666666,10.0,0.5860359689751464,0.7972128977130457,0.8328759697999514,1,Low,0.69836533,5.4625063,True Prime,General,,0.1471194093087435,False
405179,High,42,0.0476190476190476,22.0,0.594885039130055,0.7973549745719797,0.8244865200360281,1,Low,1.3139035,2.4376314,True Prime,General,,0.15822499960317613,False
443629,Mid,50,0.2,30.0,0.6255529623790181,0.7973942443151775,0.824517935830584,1,Low,4.06232,1.5030541,True Prime,General,,0.16129456126293182,False
260671,High,26,0.5384615384615384,20.0,0.6345562665925706,0.7974042956585327,0.8212155605978363,1,Low,0.06398202,1.0989511,True Prime,General,,0.16208023531322363,False
526073,Low,18,0.5555555555555556,14.0,0.6192820121410796,0.7974221774958813,0.8175907337991222,1,Low,6.380926,7.115771,True Prime,General,,0.1634779883378586,False
278947,Low,64,0.0625,34.0,0.6721409967214759,0.7974398901888891,0.8378641951609972,1,Unknown,5.564045,6.6531444,True Prime,General,,0.16486252001339854,False
370619,Mid,18,0.3333333333333333,12.0,0.6103680445448774,0.797468260377337,0.8353324985891853,1,Low,3.0078,6.4680595,True Prime,General,,0.16708010626806732,False
248723,Low,18,0.5555555555555556,14.0,0.594134805779474,0.7974940697407782,0.8293498015568825,1,Low,0.33373922,2.5572214,True Prime,General,,0.16909752288530394,False
260651,Low,24,0.6666666666666666,20.0,0.5981871716655318,0.7975220389272063,0.8224504236919663,1,Low,3.5827155,4.529874,True Prime,General,,0.1712837643863465,False
245171,High,24,0.8333333333333334,22.0,0.619808488625604,0.7975240486806513,0.8331248905740362,1,Low,7.925518,1.9003444,True Prime,General,,0.17144085892320804,False
347041,High,18,0.1111111111111111,10.0,0.6014782888138855,0.7975295566654016,0.8285063505789239,1,Low,5.2909994,1.6860768,True Prime,General,,0.17187139646777191,False
233743,High,34,0.7647058823529411,30.0,0.642775949193117,0.7975324628199497,0.8176789620583798,1,Unknown,6.365045,2.8998427,True Prime,General,,0.17209855915975356,False
230189,Low,54,0.4814814814814814,40.0,0.7564648311974407,0.7975397421121837,0.8369590269860459,1,Low,4.975231,5.161678,True Prime,General,,0.1726675528564798,False
278623,High,10,0.2,6.0,0.5699187426067684,0.797540540625399,0.8176854243027389,1,Unknown,0.9293981,3.9398298,True Prime,General,,0.17272996949970135,False
435839,High,30,0.4666666666666667,22.0,0.6474404017084566,0.7975634707525793,0.8235872026181148,1,Low,3.7146482,8.66451,True Prime,General,,0.17452232752178684,False
421361,Mid,32,0.25,20.0,0.5866188281739283,0.7975791344283814,0.815114631820284,1,Unknown,5.8230166,10.131208,True Prime,General,,0.17574669556643488,False
566387,High,46,0.7391304347826086,40.0,0.6734582690464115,0.7975807785987824,0.8349229389918901,1,Low,6.07069,3.148785,True Prime,General,,0.17587521391196484,False
271451,Low,34,0.2941176470588235,22.0,0.5943643386484757,0.7976382955918593,0.838088704820972,1,Low,2.7317932,6.0370197,True Prime,General,,0.18037109145931676,False
518689,High,42,0.5238095238095238,32.0,0.6592512144802466,0.7976587296329269,0.8379296565491687,1,Unknown,5.043926,1.4980723,True Prime,General,,0.18196834022917127,False
390323,High,36,0.1111111111111111,20.0,0.5967358594481785,0.7976784900906986,0.8165121378051456,1,Low,-0.08931369,3.113862,True Prime,General,,0.18351293763714316,False
448199,Mid,14,0.1428571428571428,8.0,0.6270565307734511,0.7977285035218167,0.8332884544469688,1,Low,5.8392024,3.9526217,True Prime,General,,0.18742229120382492,False
324869,Mid,24,0.8333333333333334,22.0,0.6201721737252965,0.7977525684271118,0.8152533790192684,1,Low,6.471102,8.866977,True Prime,General,,0.18930335037621696,False
328283,Mid,14,0.1428571428571428,8.0,0.5576292901971104,0.7977550314895305,0.8355619154789407,1,Low,2.6648984,2.9205968,True Prime,General,,0.18949587829594167,False
491531,Low,10,0.2,6.0,0.5955504351915759,0.7977730729197074,0.8248209987142088,1,Low,2.0589626,1.6880689,True Prime,General,,0.19090610606543076,False
267479,High,12,0.6666666666666666,10.0,0.624822518342991,0.7977747117315351,0.8237561954012793,1,Low,4.4766684,2.1171458,True Prime,General,,0.19103420555231776,False
264553,Mid,30,0.6,24.0,0.6378497043917349,0.7977948344478318,0.8178888593606857,1,Unknown,6.698857,8.303388,True Prime,General,,0.19260711928703167,False
436003,Low,16,0.25,10.0,0.5906280894151593,0.7978089567518422,0.8356050556887885,1,Low,4.521961,7.93463,True Prime,General,,0.19371100434986901,False
267811,High,26,0.3846153846153846,18.0,0.626222955485634,0.7978152311936161,0.8339841347080996,1,Low,-0.77508307,5.598652,True Prime,General,,0.19420145283099607,False
223259,High,20,0.4,14.0,0.5996465339108891,0.7978285214171548,0.8287455223803261,1,Low,7.7700806,3.5346348,True Prime,General,,0.19524029742996538,False
256561,Low,26,0.5384615384615384,20.0,0.6162864051154616,0.7978292798210971,0.8371906571531766,1,Low,2.460396,1.8974925,True Prime,General,,0.19529957888877728,False
279431,High,22,0.0909090909090909,12.0,0.5640931242897977,0.7978482959317725,0.8203935576587896,1,Unknown,6.790599,7.5266128,True Prime,General,,0.19678599360641472,False
471659,Low,22,0.0909090909090909,12.0,0.583112674021279,0.7978943747023843,0.8383154997619076,1,Unknown,5.2445426,5.8681636,True Prime,General,,0.20038779020809516,False
405599,Low,30,0.4666666666666667,22.0,0.5975137292129095,0.7979383230085813,0.8365793834797338,1,Low,8.5292845,4.8306513,True Prime,General,,0.20382305677028784,False
389621,High,38,0.5789473684210527,30.0,0.6344853702281287,0.7979702488865836,0.8239126251253169,1,Low,0.8808866,5.2410426,True Prime,General,,0.20631857731842485,False
286831,Low,46,0.217391304347826,28.0,0.6391436447281336,0.7979973748936158,0.8260285679192787,1,Low,3.1548285,1.8615313,True Prime,General,,0.20843891079625645,False
479509,Low,16,0.5,12.0,0.6062762449196387,0.7980260138050407,0.8357787013313479,1,Low,5.3869233,4.931783,True Prime,General,,0.21067750207107733,False
578609,Mid,18,0.3333333333333333,12.0,0.6049994915853868,0.7980632104565939,0.8270709262883957,1,Low,4.9564652,2.8185513,True Prime,General,,0.21358501829556525,False
439849,High,30,0.7333333333333333,26.0,0.6535986471431983,0.7980752206727415,0.8168295222707763,1,Unknown,2.3508317,6.5564213,True Prime,General,,0.2145238097418548,False
479569,Low,20,0.2,12.0,0.5847927425262267,0.798110599157797,0.8329261163499879,1,Low,8.755624,4.6464815,True Prime,General,,0.21728920702901597,False
574501,Mid,14,0.1428571428571428,8.0,0.5834754082854612,0.7981222969960212,0.8367265626696871,1,Low,7.3260274,2.7289057,True Prime,General,,0.21820358111937208,False
487049,High,30,0.8666666666666667,28.0,0.6879323097102228,0.7981284624258933,0.8206176908540842,1,Low,1.554435,6.668239,True Prime,General,,0.21868550856809368,False
362449,Mid,16,0.25,10.0,0.5849161447118987,0.7981881383151788,0.8342824604053493,1,Low,8.06479,5.5432076,True Prime,General,,0.22335013855662855,False
386093,Mid,34,0.4117647058823529,24.0,0.5916476056350769,0.7982206270331995,0.83717610533361,1,Low,1.681684,3.1268973,True Prime,General,,0.2258896540993919,False
290737,High,50,0.04,26.0,0.6720564369336767,0.7982261958009076,0.8206958775540965,1,Low,-0.1373862,2.8494444,True Prime,General,,0.22632494280914223,False
324151,High,18,0.1111111111111111,10.0,0.5836456935122216,0.7982292948820445,0.8218755599766457,1,Low,5.4386463,4.801233,True Prime,General,,0.22656718581517618,False
305743,Mid,8,0.5,6.0,0.6292200749619292,0.7982485175487946,0.8364135741124166,1,Low,2.1917994,0.560543,True Prime,General,,0.22806974621026102,False
558067,High,30,0.0666666666666666,16.0,0.5521224913105074,0.7982631154193641,0.814309997900662,1,Unknown,7.0593476,1.7181331,True Prime,General,,0.22921080444404487,False
317363,Low,18,0.1111111111111111,10.0,0.5837118978300304,0.7982708940400333,0.8230495077822293,1,Low,5.446114,3.5360117,True Prime,General,,0.22981882868427272,False
440497,Mid,30,0.7333333333333333,26.0,0.6349786042740335,0.7982801700772268,0.831601784650608,1,Low,0.042278875,1.327909,True Prime,General,,0.23054390009562578,False
424769,High,14,0.7142857142857143,12.0,0.6396178629168155,0.7982953475637533,0.8386143463984872,1,Unknown,3.756579,8.918347,True Prime,General,,0.2317302646332913,False
495221,Mid,30,0.3333333333333333,20.0,0.6080479466697689,0.7982998155600847,0.8375670857443669,1,Low,2.0511277,0.5910362,True Prime,General,,0.23207951036595603,False
542557,Low,16,0.25,10.0,0.5788571899730051,0.7983492778266712,0.8372790259683875,1,Low,3.2239487,1.9542632,True Prime,General,,0.2359457815649787,False
